danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,id,mood,motivation,release_decade
0.869,0.68,-6.233,0.318,0.0416,1.12e-06,0.815,85.519,75IN3CtuZwTHTnZvYM4qnJ,1.0,1.0,1990s
0.669,0.821,-4.37,0.29,0.00182,0.0,0.684,94.895,5Tbpp3OLLClPJF8t1DmrFD,1.0,1.0,1990s
0.622,0.807,-6.752,0.408,0.103,0.0,0.892,174.06,6x4tKaOzfNJpEJHySoiJcs,1.0,1.0,1990s
0.465,0.919,-4.025,0.0408,1.83e-05,2.07e-05,0.537,135.997,5OQsiBsky2k2kDKy2bX2eT,0.0,1.0,1990s
0.715,0.833,-5.379,0.108,0.00631,0.0,0.612,95.487,3jDdpx9PMlfMBS5tOBHFm9,1.0,1.0,1990s
0.556,0.92,-4.606,0.0367,0.00271,0.00021,0.771,121.138,3mwvKOyMmG77zZRunnxp9E,1.0,1.0,1990s
0.621,0.901,-5.396,0.0302,0.17,0.0,0.744,113.967,1Cwsd5xI8CajJz795oy4XF,1.0,1.0,1990s
0.535,0.505,-8.926,0.245,0.0393,0.0,0.495,99.935,0uEp9E98JB5awlA084uaIg,0.0,0.0,1990s
0.392,0.534,-8.793,0.0369,0.245,0.00104,0.325,181.305,3G69vJMWsX6ZohTykad2AU,0.0,0.0,1990s
0.723,0.895,-3.707,0.102,0.088,0.0,0.963,143.373,3SFXsFpeGmBTtQvKiwYMDA,1.0,1.0,1990s
0.483,0.753,-8.937,0.0832,0.425,0.000142,0.42,115.102,15VRO9CQwMpbqUYA7e6Hwg,0.0,0.0,1990s
0.679,0.568,-10.74,0.0423,0.422,0.00928,0.93,159.69,6VnpKLtfNH4Dk09YSGPSyR,1.0,0.0,1990s
0.398,0.927,-4.212,0.0567,6.2e-05,0.000177,0.311,77.106,4dVbhS6OiYvFikshyaQaCN,0.0,1.0,1990s
0.429,0.594,-6.251,0.0277,0.156,4.95e-06,0.236,150.22,1M2nd8jNUkkwrc1dgBPTJz,0.0,0.0,1990s
0.663,0.477,-8.839,0.0414,0.644,0.0,0.643,143.173,2epbL7s3RFV81K5UhTgZje,1.0,0.0,1990s
0.512,0.574,-7.016,0.0273,0.0425,2.31e-05,0.161,119.917,5GHY1DFWKz3Prg2V0Iodqo,0.0,0.0,1990s
0.566,0.834,-8.412,0.0298,0.00277,0.008,0.621,123.296,3VqHuw0wFlIHcIPWkhIbdQ,1.0,1.0,1990s
0.383,0.659,-5.558,0.0312,0.117,0.0,0.327,140.795,2RChe0r2cMoyOvuKobZy44,0.0,1.0,1990s
0.584,0.533,-7.11,0.0305,0.684,0.0,0.224,131.745,3YKptz29AsOlm7WAVnztBh,0.0,0.0,1990s
0.633,0.8,-6.945,0.166,0.209,0.000123,0.913,175.716,11mwFrKvLXCbcVGNxffGyP,1.0,1.0,1990s
0.683,0.772,-7.907,0.0311,0.0222,0.0149,0.737,123.871,2IHaGyfxNoFPLJnaEg4GTs,1.0,1.0,1990s
0.666,0.936,-9.919,0.0476,0.00244,0.086,0.776,91.577,0uppYCG86ajpV2hSR3dJJ0,1.0,1.0,1990s
0.389,0.476,-9.342,0.0316,0.619,5.09e-05,0.566,148.117,6txWz9UapYHVxEd7dDIHXT,0.0,0.0,1990s
0.467,0.324,-10.451,0.0255,0.615,0.0248,0.166,94.301,6PypGyiu0Y2lCDBN1XZEnP,0.0,0.0,1990s
0.284,0.875,-6.069,0.0422,0.00752,0.000461,0.595,75.009,1L94M3KIu7QluZe63g64rv,1.0,1.0,1990s
0.725,0.583,-9.942,0.0427,0.3,0.000238,0.762,79.984,3yUcJwYu7fXAfqMj9krY6l,1.0,0.0,1990s
0.408,0.582,-8.305,0.0508,0.218,0.0,0.365,114.926,1d6KS9GH06JAd19uiBy9IE,0.0,0.0,1990s
0.428,0.276,-11.729,0.0312,0.732,5.33e-06,0.0382,99.195,33LC84JgLvK2KuW43MfaNq,0.0,0.0,1990s
0.452,0.909,-3.977,0.0366,0.0313,0.0603,0.805,124.623,1v2zyAJrChw5JnfafSkwkJ,1.0,1.0,1990s
0.64,0.864,-6.576,0.0314,0.00832,0.0,0.701,102.026,42et6fnHCw1HIPSrdPprMl,1.0,1.0,1990s
0.638,0.906,-4.824,0.0504,0.0662,6.88e-05,0.767,107.991,5lWRaa0fBxDE5yU91npPq7,1.0,1.0,1990s
0.801,0.948,-4.623,0.0386,0.0117,0.457,0.968,138.489,5N6M8yDiMV32T6Rkzh8EbW,1.0,1.0,1990s
0.777,0.601,-5.931,0.126,0.0406,0.00201,0.68,97.911,3XKIUb7HzIF1Vu9usunMzc,1.0,1.0,1990s
0.587,0.872,-5.066,0.0484,0.018,0.0,0.735,159.925,1OxcIUqVmVYxT6427tbhDW,1.0,1.0,1990s
0.6,0.706,-7.899,0.361,0.209,0.0,0.58,173.926,4IYKjN1DrYzxKXt0umJqsG,0.0,0.0,1990s
0.348,0.848,-4.674,0.0396,0.0454,0.0,0.486,162.189,3QxKpdTB8ZSFn8MGeCCpsQ,0.0,1.0,1990s
0.467,0.958,-4.808,0.0775,0.000479,0.199,0.701,145.92,5CQvKyzkWI7TnUu2oB9QZ0,1.0,1.0,1990s
0.769,0.505,-7.345,0.0829,0.311,7.49e-05,0.757,171.804,6qspW4YKycviDFjHBOaqUY,1.0,0.0,1990s
0.894,0.791,-4.699,0.112,0.0183,0.0,0.583,105.018,5rb9QrpfcKFHM1EUbSIurX,1.0,1.0,2000s
0.429,0.661,-7.227,0.0281,0.00239,0.000121,0.285,173.372,3AJwUDP919kvQ9QcozQPxg,0.0,0.0,2000s
0.657,0.629,-4.938,0.0782,0.194,0.0,0.726,93.985,2QsZVnbWVSjKMXK6K3uRBL,1.0,1.0,2000s
0.908,0.669,-2.827,0.0738,0.00286,0.0,0.662,112.238,7lQ8MOhq6IN2w8EYcFNSUk,1.0,1.0,2000s
0.662,0.507,-8.238,0.118,0.257,0.0,0.676,86.412,68vgtRHr7iZHpzGpon6Jlo,1.0,0.0,2000s
0.79,0.647,-5.983,0.136,0.0515,0.0,0.654,87.999,4EWCNWgDS8707fNSZ1oaA5,1.0,1.0,2000s
0.556,0.864,-5.87,0.0584,0.00958,0.0,0.4,105.143,60a0Rd6pjrkxjPbaKzXjfq,0.0,1.0,2000s
0.573,0.712,-5.976,0.0732,0.0572,0.0,0.346,140.012,5j0McHPthKpOXRr3fBq8M0,0.0,1.0,2000s
0.352,0.911,-5.23,0.0747,0.00121,0.0,0.236,148.033,003vvx7Niy0yvhvHt4a68B,0.0,1.0,2000s
0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.417,138.015,1mea3bSkSGXuIRvnydlB5b,0.0,0.0,2000s
0.816,0.5,-4.551,0.03,0.0227,1.53e-06,0.649,124.037,7J41dYQolQJEtj3UmKLu5r,1.0,1.0,2000s
0.949,0.661,-4.244,0.0572,0.0302,0.0,0.76,104.504,3yfqSUWxFvZELEM4PmlwIR,1.0,1.0,2000s
0.817,0.806,-4.606,0.0623,0.027,9e-06,0.805,110.086,5zdUc1JRCImBYcDWgvFNpE,1.0,1.0,2000s
0.639,0.628,-7.578,0.0399,0.0381,0.0,0.43,90.482,5TRPicyLGbAF2LGBFbHGvO,0.0,1.0,2000s
0.496,0.863,-4.153,0.0381,0.0046,0.0,0.243,110.018,2nLtzopw4rPReszdYBJU6h,0.0,1.0,2000s
0.743,0.446,-7.807,0.0683,0.0039,0.118,0.278,123.596,3dPQuX8Gs42Y7b454ybpMR,0.0,0.0,2000s
0.939,0.742,-5.171,0.0467,0.321,0.0,0.924,118.978,2kQuhkFX7uSVepCD3h29g5,1.0,1.0,2000s
0.778,0.824,-5.892,0.0707,0.284,0.0,0.758,100.024,3ZFTkvIE7kyPt6Nu3PEa7V,1.0,1.0,2000s
0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.296,94.612,0COqiPhxzoWICwFCS4eZcp,0.0,1.0,2000s
0.557,0.442,-7.224,0.0243,0.731,1.46e-05,0.213,146.277,75JFxkI2RXiU7L9VXzMkle,0.0,0.0,2000s
0.548,0.847,-3.237,0.186,0.0622,0.0,0.1,171.447,4xkOaSrkexMciUUogZKVTS,0.0,1.0,2000s
0.808,0.97,-6.098,0.0506,0.0569,6.13e-05,0.868,114.328,2gam98EZKrF9XuOkU13ApN,1.0,1.0,2000s
0.696,0.921,-3.755,0.0363,0.00314,5.24e-05,0.714,119.001,0SiywuOBRcynK0uKGWdCnn,1.0,1.0,2000s
0.618,0.938,-3.442,0.0456,0.0179,0.0,0.875,91.455,3ZOEytgrvLwQaqXreDs2Jx,1.0,1.0,2000s
0.818,0.705,-6.679,0.177,0.00836,0.00233,0.772,138.559,0d28khcov6AiegSCpG5TuT,1.0,1.0,2000s
0.731,0.807,-6.492,0.1,0.181,0.751,0.765,114.759,2bLqfJjuC5syrsgDsZfGmn,1.0,1.0,2000s
0.673,0.886,-4.44,0.0431,0.185,0.0,0.795,97.012,4HlFJV71xXKIGcU3kRyttv,1.0,1.0,2000s
0.712,0.862,-4.612,0.0378,0.0525,0.0,0.809,95.051,6ECp64rv50XVz93WvxXMGF,1.0,1.0,2000s
0.583,0.829,-4.603,0.134,0.00864,0.0,0.575,174.028,49FYlytm3dAAraYgpoJZux,1.0,1.0,2000s
0.209,0.417,-8.74,0.0338,0.164,0.00196,0.124,138.178,7LVHVU3tWfcxj5aiPFEW4Q,0.0,0.0,2000s
0.733,0.71,-5.849,0.0292,0.145,0.115,0.965,127.975,7w87IxuO7BDcJ3YUqCyMTT,1.0,1.0,2000s
0.755,0.837,-2.718,0.142,0.0991,0.0,0.714,120.028,0HPD5WQqrq7wPWR7P7Dw1i,1.0,1.0,2000s
0.446,0.764,-5.042,0.033,0.00135,0.0,0.543,172.094,0gmbgwZ8iqyMPmXefof8Yf,0.0,1.0,2000s
0.491,0.956,-1.538,0.392,0.0295,0.0,0.811,173.585,2igwFfvr1OAGX9SKDCPBwO,1.0,1.0,2000s
0.657,0.734,-4.832,0.484,0.149,0.0,0.434,91.03,5SkRLpaGtvYPhw02vZhQQ9,0.0,1.0,2000s
0.577,0.749,-7.215,0.0279,0.599,0.0115,0.255,130.97,0BCPKOYdS2jbQ8iyB56Zns,0.0,0.0,2000s
0.643,0.849,-5.428,0.0526,0.0371,0.0,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,1.0,1.0,2000s
0.852,0.797,-6.543,0.0614,0.322,2.69e-06,0.741,96.008,228BxWXUYQPJrJYHDLOHkj,1.0,1.0,2000s
0.542,0.905,-5.653,0.054,0.00172,0.0104,0.374,153.398,0ntQJM78wzOLVeCUAW7Y45,0.0,1.0,2000s
0.78,0.768,-4.325,0.238,0.0371,2.34e-06,0.507,80.063,3UmaczJpikHgJFyBTAJVoz,1.0,1.0,2000s
0.629,0.696,-5.572,0.348,0.0195,0.0,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,1.0,1.0,2000s
0.56,0.595,-4.53,0.0274,0.199,6.47e-05,0.144,104.011,5hnyJvgoWiQUYZttV4wXy6,0.0,1.0,2000s
0.609,0.444,-9.129,0.106,0.603,6.86e-06,0.166,118.402,3XVBdLihbNbxUwZosxcGuJ,0.0,0.0,2000s
0.727,0.974,-2.261,0.0664,0.103,0.000532,0.965,79.526,2PpruBYCo4H7WOBJ7Q2EwM,1.0,1.0,2000s
0.796,0.777,-4.81,0.0397,0.0261,0.000358,0.787,132.722,4wH4dJgrsxONID6KS2tDQM,1.0,1.0,2000s
0.617,0.717,-7.858,0.153,0.00564,0.0,0.49,103.992,0j2T0R9dR9qdJYsB7ciXhf,0.0,1.0,2000s
0.918,0.609,-5.64,0.0791,0.0928,0.0,0.304,128.008,0CAfXk7DXMnon4gLudAp7J,0.0,1.0,2000s
0.651,0.663,-5.569,0.0281,0.228,0.0,0.465,102.0,4llK75pXNWZz6KAho2Gp16,0.0,1.0,2000s
0.802,0.785,-4.781,0.207,0.14,0.0,0.435,99.998,2wGSgTmgSF3xjRrHkTc25R,0.0,1.0,2000s
0.589,0.89,-3.719,0.0603,0.000481,0.00082,0.692,90.598,5W8YXBz9MTIDyrpYaCg2Ky,1.0,1.0,2000s
0.843,0.806,-5.946,0.269,0.143,0.0,0.613,94.948,0I3q5fE6wg7LIfHGngUTnV,1.0,1.0,2000s
0.872,0.872,-6.328,0.139,0.0476,0.00112,0.809,116.948,2aI21FnmY7TJVKeMaoQZ0t,1.0,1.0,2000s
0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.543,99.009,6ZOBP3NvffbU4SZcrnt1k6,1.0,1.0,2000s
0.788,0.844,-3.131,0.0334,0.25,0.000678,0.382,113.324,6ic8OlLUNEATToEFU3xmaH,0.0,1.0,2000s
0.834,0.699,-3.222,0.178,0.111,0.0,0.809,94.086,0xmjwnQ3FNE6HuWCt2nHdZ,1.0,1.0,2000s
0.623,0.93,-5.285,0.0324,0.0141,1.64e-06,0.287,120.119,18lR4BzEs7e3qzc0KVkTpU,0.0,1.0,2000s
0.64,0.743,-4.08,0.0379,0.269,0.0,0.361,122.035,5fVZC9GiM4e8vu99W0Xf6J,0.0,1.0,2000s
0.922,0.909,-2.429,0.27,0.0281,0.0,0.309,95.295,4LwU4Vp6od3Sb08CsP99GC,0.0,1.0,2000s
0.614,0.574,-7.961,0.466,0.0253,3.2e-05,0.755,125.173,5D2mYZuzcgjpchVY1pmTPh,1.0,1.0,2000s
0.835,0.669,-5.582,0.0643,0.0336,6.92e-05,0.542,122.668,0ByMNEPAPpOR5H69DVrTNy,1.0,1.0,2000s
0.796,0.766,-5.974,0.238,0.0742,0.0,0.558,110.034,3iVcZ5G6tvkXZkZKlMpIUs,1.0,1.0,2000s
0.403,0.422,-13.964,0.0373,0.134,2.05e-05,0.378,122.728,3FAclTFfvUuQYnEsptbK8w,0.0,0.0,2000s
0.951,0.6,-4.675,0.0685,0.106,0.0,0.822,125.04,0k2GOhqsrxDTAbFFSdNJjT,1.0,1.0,2000s
0.585,0.776,-5.898,0.0459,0.0572,7.74e-06,0.427,77.987,5xEM5hIgJ1jjgcEBfpkt2F,0.0,1.0,2000s
0.277,0.663,-8.821,0.0377,0.000409,0.00051,0.527,104.561,20I8RduZC2PWMWTDCZuuAN,0.0,0.0,2000s
0.892,0.714,-6.055,0.141,0.201,0.000234,0.817,100.972,1AWQoqb9bSvzTjaLralEkT,1.0,1.0,2000s
0.911,0.551,-3.75,0.0449,0.132,4.12e-05,0.969,92.887,3aw9iWUQ3VrPQltgwvN9Xu,1.0,1.0,2000s
0.739,0.511,-7.844,0.0362,0.167,1.34e-06,0.542,96.038,2nGFzvICaeEWjIrBrL2RAx,1.0,0.0,2000s
0.751,0.834,-5.444,0.0437,0.3,1.77e-05,0.894,95.053,6naxalmIoLFWR0siv8dnQQ,1.0,1.0,2000s
0.452,0.574,-8.336,0.31,0.246,0.0,0.58,92.791,6brl7bwOHmGFkNw3MBqssT,1.0,0.0,2000s
0.967,0.583,-5.562,0.0789,0.0584,0.0,0.964,117.0,0O45fw2L5vsWpdsOdXwNAR,1.0,1.0,2000s
0.779,0.64,-8.415,0.159,0.000155,0.00077,0.498,99.019,4TsmezEQVSZNNPv5RJ65Ov,1.0,1.0,2000s
0.459,0.891,-5.057,0.0623,0.00511,0.0,0.588,154.837,3Zwu2K0Qa5sT6teCCHPShP,1.0,1.0,2000s
0.556,0.913,-2.36,0.0437,0.0193,8.59e-06,0.73,96.184,10Nmj3JCNoMeBQ87uw5j8k,1.0,1.0,2000s
0.632,0.924,-1.802,0.29,0.281,0.0,0.441,86.844,7LR85XLWw2yXqKBSI5brbG,0.0,1.0,2000s
0.654,0.81,-6.26,0.0288,0.00719,0.00251,0.661,114.623,2MLHyLy5z5l5YRp7momlgw,1.0,1.0,2000s
0.727,0.552,-8.074,0.14,0.227,0.000164,0.607,168.189,0ARK753YaiJbpLUk7z5yIM,1.0,0.0,2000s
0.656,0.291,-10.572,0.0293,0.872,0.0,0.298,103.971,4RCWB3V8V0dignt99LZ8vH,0.0,0.0,2000s
0.474,0.671,-4.649,0.0289,0.0129,0.0,0.0682,82.94,5B5eTk7DF8KVp1zpQoY1XY,0.0,1.0,2000s
0.72,0.672,-6.852,0.0551,0.009,0.0,0.705,124.986,3GpbwCm3YxiWDvy29Uo3vP,1.0,1.0,2000s
0.646,0.77,-6.596,0.226,0.00249,0.0,0.681,99.165,5IVuqXILoxVWvWEPm82Jxr,1.0,1.0,2000s
0.692,0.744,-4.565,0.257,0.00868,0.000423,0.0612,171.374,5Z01UMMf7V1o0MzF86s6WJ,0.0,1.0,2000s
0.433,0.959,-4.04,0.0431,0.000917,0.0,0.365,172.984,7x8dCjCr0x6x2lXKujYD34,0.0,1.0,2000s
0.693,0.729,-2.99,0.378,0.171,0.0,0.521,117.848,6etwirSInfuJrSOlogS6Sh,1.0,1.0,2000s
0.924,0.74,-1.299,0.0774,0.0827,0.0,0.621,133.974,7iXF2W9vKmDoGAhlHdpyIa,1.0,1.0,2000s
0.871,0.701,-5.594,0.0458,0.257,7.52e-06,0.716,126.975,5r5cp9IpziiIsR6b93vcnQ,1.0,1.0,2000s
0.707,0.813,-4.515,0.0571,0.0863,0.0,0.722,124.921,2VOomzT6VavJOGBeySqaMc,1.0,1.0,2000s
0.622,0.469,-6.798,0.0363,0.00454,2.25e-06,0.679,77.019,6FB3v4YcR57y4tXFcdxI1E,1.0,1.0,2000s
0.727,0.68,-4.498,0.0286,0.0101,0.0,0.728,132.012,6cmm1LMvZdB5zsCwX5BjqE,1.0,1.0,2000s
0.72,0.808,-5.627,0.0379,0.00793,0.0293,0.869,126.041,49X0LAl6faAusYq02PRAY6,1.0,1.0,2000s
0.7,0.709,-5.006,0.0838,0.0048,0.0,0.624,122.019,1gv4xPanImH17bKZ9rOveR,1.0,1.0,2000s
0.713,0.678,-3.525,0.102,0.273,0.0,0.734,138.009,7H6ev70Weq6DdpZyyTmUXk,1.0,1.0,2000s
0.766,0.563,-7.516,0.0339,0.0263,0.683,0.964,126.007,3E7ZwUMJFqpsDOJzEkBrQ7,1.0,1.0,2000s
0.563,0.75,-4.496,0.127,0.113,0.0,0.812,173.906,60jzFy6Nn4M0iD1d94oteF,1.0,1.0,2000s
0.758,0.712,-3.781,0.112,0.0185,0.0,0.795,149.998,2q4rjDy9WhaN3o9MvDbO21,1.0,1.0,2000s
0.217,0.905,-4.103,0.0752,0.000289,0.00011,0.236,96.95,5wQnmLuC1W7ATsArWACrgW,0.0,1.0,2000s
0.679,0.587,-7.015,0.276,0.141,6.35e-06,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,0.0,0.0,2010s
0.359,0.543,-7.582,0.0919,0.492,1.58e-05,0.453,68.534,1dGr1c8CrMLDpV6mPbImSI,0.0,0.0,2010s
0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.398,124.053,2QjOHCTQ1Jl3zawyYOpxh6,0.0,1.0,2010s
0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.62,78.558,7KA4W4McWYRpgf0fWsJZWB,1.0,0.0,2010s
0.612,0.28,-8.648,0.0434,0.932,0.0,0.387,72.795,0nJW01T7XtvILxQgC5J7Wh,0.0,0.0,2010s
0.545,0.545,-7.362,0.107,0.667,5.48e-05,0.549,159.94,3xKsf9qdS1CyvXSMEid6g8,0.0,0.0,2010s
0.37,0.467,-9.013,0.0273,0.0205,0.572,0.182,94.485,0yc6Gst2xkRu0eMLeRMGCX,0.0,0.0,2010s
0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.131,122.769,3JvKfv6T31zO0ini8iNItO,0.0,0.0,2010s
0.501,0.405,-5.679,0.0319,0.751,0.0,0.446,109.891,7qEHsqek33rTcFNT9PFqLf,0.0,0.0,2010s
0.792,0.625,-5.609,0.0536,0.00776,0.0018,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,0.0,1.0,2010s
0.69,0.521,-8.492,0.339,0.324,0.0,0.494,100.028,68Dni7IE4VyPkTOH9mRWHr,0.0,0.0,2010s
0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.8,92.004,086myS9r57YsLbJpU0TgK9,1.0,1.0,2010s
0.599,0.448,-6.312,0.0232,0.163,0.0,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,0.0,0.0,2010s
0.726,0.698,-4.165,0.0431,0.049,0.0,0.867,143.994,3w3y8KPTfNeOKPiqUTakBh,1.0,1.0,2010s
0.776,0.78,-4.374,0.128,0.0622,0.0,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,1.0,1.0,2010s
0.664,0.705,-4.972,0.0382,0.0654,0.0,0.477,122.016,2tpWsVSb9UEmDRxAl1zhX1,0.0,1.0,2010s
0.585,0.564,-7.063,0.0515,0.0671,0.0,0.137,113.003,7fBv7CLKzipRk6EC6TWHOB,0.0,0.0,2010s
0.684,0.607,-8.127,0.1,0.0267,0.000307,0.498,81.001,0JXXNGljqupsJaZsgSbMZV,1.0,1.0,2010s
0.841,0.728,-3.37,0.0484,0.0847,0.0,0.43,130.049,6gBFPUFcJLzWGx4lenP6h2,0.0,1.0,2010s
0.672,0.52,-7.747,0.0353,0.859,0.0,0.37,120.001,5O2P9iiztwhomNh8xkR9lJ,0.0,0.0,2010s
0.548,0.532,-7.596,0.0323,0.186,0.000263,0.405,85.03,5FVd6KXrgO9B3JPmC8OPst,0.0,0.0,2010s
0.635,0.841,-5.379,0.0422,0.0134,0.0,0.424,109.021,7BqBn9nzAq8spo5e7cZ0dJ,0.0,1.0,2010s
0.346,0.552,-6.864,0.0282,0.417,0.0,0.0789,75.881,6VObnIkLVruX4UVyxWhlqm,0.0,0.0,2010s
0.545,0.675,-6.474,0.0279,0.00617,0.00197,0.162,124.97,0FDzzruyVECATHXKHFs9eJ,0.0,1.0,2010s
0.825,0.652,-3.183,0.0802,0.581,0.0,0.931,95.977,7qiZfU4dY1lWllzX7mPBI3,1.0,1.0,2010s
0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.643,124.08,0nrRP2bk19rLc0orkWPQk2,1.0,1.0,2010s
0.548,0.816,-4.209,0.0465,0.122,0.0,0.557,95.39,6UelLqGlWMcVH1E5c4H7lY,1.0,1.0,2010s
0.324,0.416,-8.92,0.0368,0.262,3.69e-05,0.151,113.986,2nMeu6UenVvwUktBCpLMK9,0.0,0.0,2010s
0.461,0.593,-4.954,0.0356,0.17,0.0,0.175,134.17,09mEdoA6zrmBPgTEN5qXmN,0.0,1.0,2010s
0.695,0.762,-3.497,0.0395,0.192,0.00244,0.553,120.042,21jGcNKet2qwijlDFuPiPb,1.0,1.0,2010s
0.866,0.813,-4.063,0.0554,0.38,0.0,0.969,121.998,7JJmb5XwzOO8jgpou264Ml,1.0,1.0,2010s
0.749,0.925,-5.034,0.227,0.241,0.0,0.641,86.989,15JINEqzVMv3SvJTAXAKED,1.0,1.0,2010s
0.605,0.822,-4.833,0.0438,0.00671,0.134,0.288,167.997,1zB4vmk8tFRmM9UULNzbLB,0.0,1.0,2010s
0.698,0.633,-4.946,0.0597,0.0605,0.000194,0.552,96.924,3GCdLUSnKSMJhs4Tj6CV3s,1.0,1.0,2010s
0.527,0.835,-5.298,0.0433,0.0166,0.0,0.654,125.983,0ct6r3EGTcMLPtrXHDvVjc,1.0,1.0,2010s
0.652,0.557,-5.714,0.0318,0.74,0.0,0.483,150.073,2qxmye6gAegTMjLKEBoR3d,0.0,0.0,2010s
0.64,0.74,-4.083,0.0284,0.0115,0.00678,0.785,116.879,6K4t31amVTZDgR3sKmwUJJ,1.0,1.0,2010s
0.649,0.716,-5.371,0.0349,0.0863,2.63e-05,0.163,99.988,0lYBSQXN6rCTvUZvg9S0lU,0.0,1.0,2010s
0.422,0.264,-7.064,0.0322,0.922,0.0,0.331,119.93,3U4isOIWM3VvDubwSI3y7a,0.0,0.0,2010s
0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.648,169.977,3CRDbSIZ4r5MsZ0YwxuEkn,1.0,1.0,2010s
0.509,0.637,-4.83,0.0471,0.0717,1.08e-05,0.378,172.006,5oO3drDxtziYU2H1X23ZIp,0.0,1.0,2010s
0.588,0.521,-9.461,0.0329,0.0678,0.149,0.337,85.012,5E30LdtzQTGqRvNd7l6kG5,0.0,0.0,2010s
0.726,0.769,-5.043,0.123,0.0293,0.0101,0.733,97.985,3B54sVLJ402zGa6Xm4YGNe,1.0,1.0,2010s
0.766,0.709,-6.471,0.123,0.204,1.41e-05,0.506,128.07,1P17dC1amhFzptugyAO7Il,0.0,1.0,2010s
0.742,0.713,-5.522,0.0303,0.0205,0.0,0.879,120.032,4gbVRS8gloEluzf0GzDOFc,1.0,1.0,2010s
0.755,0.522,-4.368,0.0575,0.533,0.0,0.925,89.96,0RiRZpuVRbi7oqRdSMwhQY,1.0,1.0,2010s
0.444,0.819,-4.078,0.341,0.106,0.0,0.747,82.695,3QGsuHI8jO1Rx4JWLUh9jd,1.0,1.0,2010s
0.681,0.372,-8.237,0.0432,0.64,0.0,0.476,91.873,1mXVgsBdtIVeCLJnSnmtdV,0.0,0.0,2010s
0.459,0.575,-4.858,0.0573,0.604,0.0,0.183,111.881,2gMXnyrvIjhVBUZwvLZDMP,0.0,0.0,2010s
0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.357,77.169,6DCZcSspjsKoFjzjrWoCdn,0.0,0.0,2010s
0.834,0.73,-3.714,0.222,0.00513,0.0,0.446,155.008,2xLMifQCjDGFmkHkpNLD9h,0.0,1.0,2010s
0.687,0.792,-2.749,0.0452,0.191,0.0,0.671,100.011,7BqHUALzNBTanL6OvsqmC1,1.0,1.0,2010s
0.418,0.42,-6.444,0.0414,0.588,6.39e-05,0.184,84.094,5Nm9ERjJZ5oyfXZTECKmRt,0.0,0.0,2010s
0.809,0.463,-11.377,0.0396,0.256,0.085,0.364,111.98,5mCPDVBb16L4XQwDdbRUpz,0.0,0.0,2010s
0.775,0.327,-7.241,0.0557,0.841,0.0,0.595,91.05,4cktbXiXOapiLBMprHFErI,1.0,0.0,2010s
0.765,0.473,-5.829,0.0514,0.287,0.0,0.34,119.992,5kqIPrATaCc2LqxVWzQGbk,0.0,0.0,2010s
0.609,0.378,-9.828,0.438,0.835,0.0,0.515,100.418,50kpGaPAhYJ3sGmk6vplg0,0.0,0.0,2010s
0.778,0.317,-10.732,0.334,0.592,0.0,0.327,140.048,6ocbgoVGwYJhOv1GgI9NsF,0.0,0.0,2010s
0.8,0.585,-7.343,0.0924,0.264,0.0,0.779,126.058,6PGoSes0D9eUDeeAafB2As,1.0,1.0,2010s
0.511,0.566,-7.23,0.2,0.349,0.0,0.218,83.903,285pBltuF7vW8TeWk8hdRR,0.0,0.0,2010s
0.789,0.706,-4.233,0.0429,0.112,1.71e-05,0.638,125.911,2ENexcMEMsYk0rVJigVD3i,1.0,1.0,2010s
0.789,0.858,-5.542,0.311,0.127,0.0,0.775,140.022,1auxYwYrFRqZP7t3s7w4um,1.0,1.0,2010s
0.677,0.485,-5.795,0.0361,0.529,2.04e-05,0.493,82.001,7795WJLVKJoAyVoOtCWqXN,0.0,0.0,2010s
0.705,0.769,-5.526,0.0425,0.113,0.0,0.583,107.949,22VdIZQfgXJea34mQxlt81,1.0,1.0,2010s
0.748,0.524,-5.599,0.0338,0.414,0.0,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,1.0,1.0,2010s
0.671,0.939,-3.206,0.161,0.191,0.0,0.53,129.024,4QNpBfC0zvjKqPJcyqBy9W,1.0,1.0,2010s
0.654,0.76,-3.669,0.045,0.0797,0.0,0.41,99.945,09CtPGIpYB4BrO8qb1RGsF,0.0,1.0,2010s
0.726,0.787,-2.494,0.0737,0.009,0.0,0.888,124.99,4cluDES4hQEUhmXj6TXkSo,1.0,1.0,2010s
